subject,predicate,object
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618416
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618425
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618451
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618468
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618497
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618646
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618718
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618729
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618760
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300958
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618741
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618792
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618824
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618829
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618855
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618868
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618877
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618917
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618924
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604377
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/220110
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618977
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619005
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619025
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619052
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619054
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619057
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619065
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619071
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619121
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619124
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619125
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619150
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619166
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619167
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619196
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619255
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619273
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619286
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619291
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619301
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619310
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619317
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619382
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619389
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606703
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619475
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619616
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619641
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619647
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619651
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619653
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619661
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619681
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617669
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616878
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616811
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616672
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/246900
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619738
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619777
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619833
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619847
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619862
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619877
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619911
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619921
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619922
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/605407
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/252011
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/613135
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620024
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620028
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620083
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620094
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620158
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619950
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620358
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620359
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620416
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620423
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620427
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620447
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620448
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620451
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620515
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620538
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620669
http://purl.bioontology.org/ontology/OMIM/MTHU036384,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620675
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/229300
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/137440
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/234200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/277900
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/256000
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300322
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/250100
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/109150
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/248500
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/248800
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/254200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/252940
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/312080
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/600072
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/157900
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/249900
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/612716
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/164300
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/231550
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/182410
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/241080
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/520000
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/250950
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/275900
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/200150
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/302800
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/605388
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300842
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/255200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/253250
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/258501
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/118420
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/204200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/254900
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/254800
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/164400
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/183090
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/600223
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/600224
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/183086
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/164500
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300523
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/310490
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/304700
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/311510
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/302500
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/309510
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/164200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604290
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604369
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/159550
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/602629
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/160120
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/108500
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/601338
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/601238
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/601042
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/600795
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/157640
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609528
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609454
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/193003
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609306
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609286
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609270
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609195
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609055
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609041
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608931
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608804
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608768
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608703
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608687
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608627
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/600142
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/500002
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/500001
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/313200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/312920
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300623
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608105
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607822
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607625
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607565
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607483
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607459
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607454
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301310
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300619
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300495
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300422
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300388
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300232
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607346
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607317
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607259
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607236
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607136
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606693
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606658
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606438
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/271270
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/270800
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/270700
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/270550
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/260300
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/256850
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/256731
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/133190
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/130950
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/128100
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610743
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610250
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610246
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610245
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606220
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606159
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/606002
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/605589
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/605361
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/605259
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/251950
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/248900
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/224500
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610217
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604432
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604360
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604326
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604218
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/213200
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/212840
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/208920
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/206570
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/205100
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/192315
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/190300
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/117360
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/117210
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/114100
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/603472
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/603218
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/603034
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610532
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/602099
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/613855
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/183050
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/168601
http://purl.bioontology.org/ontology/OMIM/MTHU000283,manifestation_of,http://purl.bioontology.org/ontology/OMIM/128235
